article_id,name,MK,TR,TK,IM,AB,JM,consensus,rater_pair,mismatch,mismatch_type,ApproximateTitle
357,replication,no,NA,no,NA,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,MK & TK,match,match,Maternal probiotic milk intake during pregnancy and breastfeeding complications in the Norwegian Mother and Child Cohort Study.
357,coi,statement says no,NA,statement says no,NA,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,MK & TK,match,match,Maternal probiotic milk intake during pregnancy and breastfeeding complications in the Norwegian Mother and Child Cohort Study.
809,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,robust_check,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
809,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Changes and tracking of fruit, vegetables and sugar-sweetened beverages intake from 18 months to 7 years in the Norwegian mother and child cohort study."
28,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,robust_check,NA,sensitivity,NA,sensitivity,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
28,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Parents' age at birth and daughters' time to pregnancy: a study within the Norwegian Mother, Father and Child Cohort."
256,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,study_type,NA,Secondary analysis of MoBa data,NA,Data synthesis - Meta-analysis.,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,study type,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,robust_check,NA,sensitivity,NA,sensitivity,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
256,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Multiple environmental exposures in early-life and allergy-related outcomes in childhood.
15,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,robust_check,NA,sensitivity,NA,sensitivity,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
15,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Early childhood respiratory tract infections according to parental subfertility and conception by assisted reproductive technologies.
603,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,robust_check,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
603,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Motor development in children prenatally exposed to selective serotonin reuptake inhibitors: a large population-based pregnancy cohort study.
762,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,synth_docu,NA,No,NA,NA,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,mismatch higher up,Folic Acid Supplementation and Interpregnancy Interval.
762,other_data,NA,NA,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,mismatch higher up,Folic Acid Supplementation and Interpregnancy Interval.
762,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,robust_check,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
762,coi,NA,no statement,NA,no statement,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Folic Acid Supplementation and Interpregnancy Interval.
636,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,robust_check,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
636,coi,NA,no statement,NA,no statement,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Factor structure of the Behavior Rating Inventory of Executive Functions (BRIEF-P) at age three years.
229,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,robust_check,NA,sensitivity,NA,sensitivity,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
229,coi,NA,statement says yes,NA,statement says yes,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,"Insufficient maternal iodine intake is associated with subfecundity, reduced foetal growth, and adverse pregnancy outcomes in the Norwegian Mother, Father and Child Cohort Study."
200,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,study_type,NA,Secondary analysis of MoBa data,NA,Data synthesis - Meta-analysis.,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,study type,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,preregistered,NA,NA,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,mismatch higher up,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,prereg_location,NA,Open Science Framework (osf.io),NA,NA,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,mismatch higher up,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,prereg_access,NA,Yes,NA,NA,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,mismatch higher up,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,prereg_aspects,NA,Research question;Variables;Data processing;Model structure,NA,NA,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,mismatch higher up,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,analysis,NA,freely available,NA,freely available,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,analysis_location,NA,"An online, third-party repository (e.g. OSF, GitHub, FigShare, etc.)",NA,"An online, third-party repository (e.g. OSF, GitHub, FigShare, etc.)",NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,analysis_access,NA,Yes,NA,Yes,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,robust_check,NA,sensitivity,NA,sensitivity,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
200,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Paternal body mass index and offspring DNA methylation: findings from the PACE consortium.
973,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,robust_check,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
973,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Characteristics associated with organic food consumption during pregnancy; data from a large cohort of pregnant women in Norway.
411,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,robust_check,NA,sensitivity,NA,sensitivity,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
411,coi,NA,statement says no,NA,statement says no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Maternal plasma concentrations of per- and polyfluoroalkyl substances and breastfeeding duration in the norwegian mother and child cohort.
668,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,study_type,NA,Secondary analysis of MoBa data,NA,Secondary analysis of MoBa data,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,preregistered,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,synthesised,NA,No,NA,No,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,other_data,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,analysis,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,robust_check,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,materials,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,replication,NA,no,NA,no,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
668,coi,NA,statement says yes,NA,statement says yes,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Developmental Trajectories of Postpartum Weight 3 Years After Birth: Norwegian Mother and Child Cohort Study.
532,major_issue,NA,no issues,NA,no issues,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,match,match,Infant feeding and risk of type 1 diabetes in two large scandinavian birth cohorts.
532,study_type,NA,Secondary analysis of MoBa data,NA,Data synthesis - Meta-analysis.,NA,NA,add consensus exactly as states in one of your two columns. Please do not add new categories.,IM & TR,mismatch,study type,Infant feeding and risk of type 1 diabetes in two large scandinavian birth cohorts.
